price,mileage,color,model,engine,specs,bodytype,city
"$24,999 ","Mileage: 22,523 miles",Red,2013 Cadillac ATS Premium,4 Cyl,"Used 2013 Cadillac ATS Premium with RWD, Leather Seats, Alloy Wheels, Heated Seats, Rear-View Camera, Air Conditioning, Power Steering, Power Windows, AM/FM, Power Seat (Driver), Power Locks",Sedan,Seattle
"$6,994 ","Mileage: 69,834 miles",Black,2009 Chevrolet Cobalt LT,4 Cyl,"Used 2009 Chevrolet Cobalt LT with FWD, Keyless Entry, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering, Power Windows, AM/FM",Coupe,Seattle
"$17,481 ","Mileage: 33,237 miles",Red,2016 Dodge Journey SXT,6 Cyl,"Used 2016 Dodge Journey SXT with AWD, Leather Seats, Fog Lights, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3",SUV,Seattle
"$14,779 ","Mileage: 31,474 miles",Red,2016 Nissan Juke S,4 Cyl,"Used 2016 Nissan Juke S with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats",SUV,Seattle
"$14,990 ","Mileage: 79,076 miles",Gray,2011 Acura TL Technology,6 Cyl,"Used 2011 Acura TL Technology with FWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera",Sedan,Seattle
"$11,459 ","Mileage: 36,278 miles",Silver,2016 Hyundai Veloster,4 Cyl,"Used 2016 Hyundai Veloster with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats",Hatchback,Seattle
"$26,888 ","Mileage: 76,900 miles",Silver,2011 Toyota 4Runner Limited Edition,6 Cyl,"Used 2011 Toyota 4Runner Limited Edition with 4WD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats",SUV,Seattle
"$16,991 ","Mileage: 50,596 miles",Gray,2014 Acura TSX,4 Cyl,"Used 2014 Acura TSX with FWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning",Sedan,Seattle
"$14,199 ","Mileage: 34,791 miles",Blue,2016 Chevrolet Cruze LTZ,4 Cyl,"Used 2016 Chevrolet Cruze LTZ with FWD, Remote Start, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM",Sedan,Seattle
"$269,577 ","Mileage: 4,559 miles",Silver,2006 Mercedes-Benz SLR McLaren,8 Cyl,"Used 2006 Mercedes-Benz SLR McLaren with RWD, Leather Seats, Alloy Wheels, Keyless Entry, Cruise Control, Air Conditioning, Power Steering, Power Windows, AM/FM, 4-Wheel Disc Brakes, Power Locks",Coupe,Seattle
"$6,950 ","Mileage: 138,991 miles",Gray,2007 GMC Envoy SLE,6 Cyl,"Used 2007 GMC Envoy SLE with 4WD, Fog Lights, Trailer Hitch, Keyless Entry, Cruise Control, CD (Single Disc), Towing Package, Split/Folding Seats, Air Conditioning, Satellite Radio, Cloth Seats",SUV,Seattle
"$11,999 ","Mileage: 82,285 miles",Gray,2013 Honda Accord EX,4 Cyl,"Used 2013 Honda Accord EX with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Cloth Seats",Sedan,Seattle
"$39,999 ","Mileage: 7,549 miles",Blue,2015 Chevrolet Silverado 1500 LTZ,8 Cyl,"Used 2015 Chevrolet Silverado 1500 LTZ with 4WD, Leather Seats, Alloy Wheels, Navigation System, Cruise Control, Heated Seats, CD (Single Disc), Towing Package, Rear-View Camera, Split/Folding Seats, Air Conditioning",Pickup,Seattle
"$30,999 ","Mileage: 81,000 miles",Black,2007 Porsche 911 Carrera S,6 Cyl,"Used 2007 Porsche 911 Carrera S with RWD, Front Airbags (Driver)",Convertible,Seattle
"$14,214 ","Mileage: 33,470 miles",Yellow,2005 Dodge Ram 1500 SLT,8 Cyl,"Used 2005 Dodge Ram 1500 SLT with 4WD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Towing Package, Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering, Power Windows",Pickup,Seattle
"$20,995 ","Mileage: 36,374 miles",Silver,2016 Nissan Maxima SL,6 Cyl,"Used 2016 Nissan Maxima SL with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning",Sedan,Seattle
"$10,999 ","Mileage: 133,015 miles",Blue,2007 GMC Yukon SLE,8 Cyl,"Used 2007 GMC Yukon SLE with RWD, Fog Lights, Trailer Hitch, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM",SUV,Seattle
"$24,981 ","Mileage: 62,318 miles",Unspecified,2011 Toyota Tacoma Base,6 Cyl,"Used 2011 Toyota Tacoma Base with 4WD, Double Cab, Alloy Wheels, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats",Pickup,Seattle
"$7,395 ","Mileage: 52,012 miles",Blue,2013 Ford Fiesta SE,4 Cyl,"Used 2013 Ford Fiesta SE with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering, AM/FM, Trip Computer",Sedan,Seattle
"$23,999 ","Mileage: 49,197 miles",Red,2011 Chevrolet Silverado 1500 LT,8 Cyl,"Used 2011 Chevrolet Silverado 1500 LT with 4WD, Remote Start, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM, Intermittent Wipers",Pickup,Seattle
"$14,999 ","Mileage: 38,431 miles",Red,2011 Chevrolet Camaro LS,6 Cyl,"Used 2011 Chevrolet Camaro LS with RWD, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering, Power Windows, AM/FM",Coupe,Seattle
"$11,999 ","Mileage: 111,717 miles",White,2011 Ram 1500 ST,8 Cyl,"Used 2011 Ram 1500 ST with 4WD, CD (Single Disc), Air Conditioning, MP3, Power Steering, AM/FM, Intermittent Wipers, Front Airbags (Driver)",Pickup,Seattle
"$18,997 ","Mileage: 74,113 miles",Silver,2011 BMW 5 Series 550i,8 Cyl,"Used 2011 BMW 5 Series 550i with RWD, Leather Seats, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera, Air Conditioning, MP3",Sedan,Seattle
"$17,914 ","Mileage: 22,362 miles",Black,2016 Buick Regal,4 Cyl,"Used 2016 Buick Regal with FWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3",Sedan,Seattle
"$15,294 ","Mileage: 88,583 miles",Black,2007 Land Rover Range Rover Sport HSE,8 Cyl,"Used 2007 Land Rover Range Rover Sport HSE with 4WD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning, MP3",SUV,Seattle
"$25,880 ","Mileage: 25,611 miles",Red,2016 Ram 1500 SLT,8 Cyl,"Used 2016 Ram 1500 SLT with 4WD, Alloy Wheels, Keyless Entry, Quad Cab, Cruise Control, Split/Folding Seats, Air Conditioning, Satellite Radio, Cloth Seats, Power Steering, Power Windows",Pickup,Seattle
"$11,999 ","Mileage: 57,123 miles",Gray,2012 Honda Civic EXL,4 Cyl,"Used 2012 Honda Civic EXL with FWD, Leather Seats, Power Sun/Moonroof, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering",Sedan,Seattle
"$5,999 ","Mileage: 153,443 miles",Gray,2007 Ford Escape XLT,6 Cyl,"Used 2007 Ford Escape XLT with FWD, Fog Lights, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM, Power Seat (Driver), Intermittent Wipers",SUV,Seattle
"$5,322 ","Mileage: 125,952 miles",Silver,2004 BMW X3 3.0i,6 Cyl,"Used 2004 BMW X3 3.0i with AWD, Alloy Wheels, Cruise Control, CD (Single Disc), Air Conditioning, Power Steering, Power Windows, AM/FM, Power Locks",SUV,Seattle
"$7,999 ","Mileage: 206,032 miles",White,2006 GMC Sierra 1500 SLE,8 Cyl,"Used 2006 GMC Sierra 1500 SLE with 4WD, Fog Lights, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering, Power Windows, AM/FM",Pickup,Seattle
"$42,995 ","Mileage: 6,684 miles",White,2016 Mercedes-Benz E-Class E 350,6 Cyl,"Used 2016 Mercedes-Benz E-Class E 350 with RWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Power Steering, Power Windows, AM/FM, Aux Audio Adapter",Sedan,Seattle
"$7,996 ","Mileage: 143,062 miles",Gray,2006 BMW 5 Series 530xi,6 Cyl,"Used 2006 BMW 5 Series 530xi with AWD, Leather Seats, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Heated Seats, Air Conditioning, Satellite Radio, Power Steering, Power Windows",Wagon,Seattle
"$13,788 ","Mileage: 80,607 miles",White,2011 Cadillac CTS Base,6 Cyl,"Used 2011 Cadillac CTS Base with AWD, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering, AM/FM",Sedan,Seattle
"$7,000 ","Mileage: 134,237 miles",White,2004 Mercedes-Benz E-Class E 500,8 Cyl,"Used 2004 Mercedes-Benz E-Class E 500 with RWD, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), DVD, Air Conditioning, Power Steering",Sedan,Seattle
"$11,995 ","Mileage: 84,377 miles",Silver,2012 Honda Civic Si,4 Cyl,"Used 2012 Honda Civic Si with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats",Coupe,Seattle
"$23,996 ","Mileage: 62,526 miles",Gray,2012 Audi Q5 Premium Plus,6 Cyl,"Used 2012 Audi Q5 Premium Plus with AWD, Fog Lights, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, Power Steering, Power Windows, AM/FM, Aux Audio Adapter, Intermittent Wipers",SUV,Seattle
"$19,120 ","Mileage: 38,842 miles",Red,2015 Chevrolet Camaro LT,6 Cyl,"Used 2015 Chevrolet Camaro LT with RWD, Leather Seats, Fog Lights, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera, Air Conditioning, Satellite Radio, Power Steering",Convertible,Seattle
"$41,991 ","Mileage: 89,848 miles",White,2011 Ram 3500 Laramie,6 Cyl,"Used 2011 Ram 3500 Laramie with 4WD, Fog Lights, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, DVD, Air Conditioning, MP3",Pickup,Seattle
"$10,995 ","Mileage: 77,187 miles",Black,2010 Ford Ranger Sport,6 Cyl,"Used 2010 Ford Ranger Sport with RWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats",Pickup,Seattle
"$5,995 ","Mileage: 220,947 miles",Black,2011 Kia Sorento LX,4 Cyl,"Used 2011 Kia Sorento LX with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Power Steering, AM/FM",SUV,Seattle
"$13,950 ","Mileage: 71,619 miles",Gray,2008 Infiniti G37 Sport,6 Cyl,"Used 2008 Infiniti G37 Sport with RWD, Leather Seats, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera, Split/Folding Seats, Air Conditioning",Coupe,Seattle
"$6,491 ","Mileage: 142,469 miles",Burgundy,2008 Kia Sportage LX,6 Cyl,"Used 2008 Kia Sportage LX with 4WD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning, Power Steering, Power Windows, AM/FM, Trip Computer",SUV,Seattle
"$16,963 ","Mileage: 59,093 miles",Red,2011 Ford Ranger XLT,6 Cyl,"Used 2011 Ford Ranger XLT with 4WD, Leather Seats, Fog Lights, Trailer Hitch, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Towing Package, Split/Folding Seats, Air Conditioning",Pickup,Seattle
"$8,999 ","Mileage: 34,149 miles",Gray,2014 Nissan Versa Note S,4 Cyl,"Used 2014 Nissan Versa Note S with FWD, Alloy Wheels, Cruise Control, CD (Single Disc), Air Conditioning, Cloth Seats, Power Steering, AM/FM, Rear Window Defroster",Hatchback,Seattle
"$24,333 ","Mileage: 4,479 miles",White,2016 Mini Cooper Countryman S,4 Cyl,"Used 2016 Mini Cooper Countryman S with FWD, Fog Lights, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, Power Windows",SUV,Seattle
"$9,995 ","Mileage: 132,491 miles",Unspecified,2007 BMW X5 4.8i,8 Cyl,"Used 2007 BMW X5 4.8i with AWD, Fog Lights, Navigation System, Keyless Entry, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Power Steering",SUV,Seattle
"$19,999 ","Mileage: 88,422 miles",Black,2009 Hummer H3 Alpha,8 Cyl,"Used 2009 Hummer H3 Alpha with 4WD, Leather Seats, Alloy Wheels, Cruise Control, Heated Seats, CD (Single Disc), Towing Package, Rear-View Camera, Air Conditioning, Power Steering, Power Windows",SUV,Seattle
"$12,950 ","Mileage: 46,783 miles",White,2011 Ford Ranger XL,4 Cyl,"Used 2011 Ford Ranger XL with RWD, Leather Seats, Air Conditioning, Power Steering, AM/FM, 4-Wheel Disc Brakes, Intermittent Wipers, Front Airbags (Driver)",Pickup,Seattle
"$5,999 ","Mileage: 153,443 miles",Gray,2007 Ford Escape XLT,6 Cyl,"Used 2007 Ford Escape XLT with FWD, Fog Lights, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM, Power Seat (Driver), Intermittent Wipers",SUV,Seattle
"$16,991 ","Mileage: 50,596 miles",Gray,2014 Acura TSX,4 Cyl,"Used 2014 Acura TSX with FWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning",Sedan,Seattle
"$35,995 ","Mileage: 4,205 miles",Silver,2016 Mercedes-Benz C-Class C 300,4 Cyl,"Used 2016 Mercedes-Benz C-Class C 300 with AWD, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Power Steering, Power Windows",Sedan,Seattle
"$7,999 ","Mileage: 206,032 miles",White,2006 GMC Sierra 1500 SLE,8 Cyl,"Used 2006 GMC Sierra 1500 SLE with 4WD, Fog Lights, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering, Power Windows, AM/FM",Pickup,Seattle
"$10,995 ","Mileage: 77,187 miles",Black,2010 Ford Ranger Sport,6 Cyl,"Used 2010 Ford Ranger Sport with RWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats",Pickup,Seattle
"$9,995 ","Mileage: 132,491 miles",Unspecified,2007 BMW X5 4.8i,8 Cyl,"Used 2007 BMW X5 4.8i with AWD, Fog Lights, Navigation System, Keyless Entry, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Power Steering",SUV,Seattle
"$8,589 ","Mileage: 40,057 miles",Silver,2015 Ford Fiesta SE,4 Cyl,"Used 2015 Ford Fiesta SE with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows",Sedan,Seattle
"$11,999 ","Mileage: 57,123 miles",Gray,2012 Honda Civic EXL,4 Cyl,"Used 2012 Honda Civic EXL with FWD, Leather Seats, Power Sun/Moonroof, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering",Sedan,Seattle
"$13,950 ","Mileage: 71,619 miles",Gray,2008 Infiniti G37 Sport,6 Cyl,"Used 2008 Infiniti G37 Sport with RWD, Leather Seats, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera, Split/Folding Seats, Air Conditioning",Coupe,Seattle
"$8,999 ","Mileage: 34,149 miles",Gray,2014 Nissan Versa Note S,4 Cyl,"Used 2014 Nissan Versa Note S with FWD, Alloy Wheels, Cruise Control, CD (Single Disc), Air Conditioning, Cloth Seats, Power Steering, AM/FM, Rear Window Defroster",Hatchback,Seattle
"$11,995 ","Mileage: 84,377 miles",Silver,2012 Honda Civic Si,4 Cyl,"Used 2012 Honda Civic Si with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats",Coupe,Seattle
"$5,995 ","Mileage: 220,947 miles",Black,2011 Kia Sorento LX,4 Cyl,"Used 2011 Kia Sorento LX with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Power Steering, AM/FM",SUV,Seattle
"$6,491 ","Mileage: 142,469 miles",Burgundy,2008 Kia Sportage LX,6 Cyl,"Used 2008 Kia Sportage LX with 4WD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning, Power Steering, Power Windows, AM/FM, Trip Computer",SUV,Seattle
"$26,888 ","Mileage: 76,900 miles",Silver,2011 Toyota 4Runner Limited Edition,6 Cyl,"Used 2011 Toyota 4Runner Limited Edition with 4WD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats",SUV,Seattle
"$14,199 ","Mileage: 34,791 miles",Blue,2016 Chevrolet Cruze LTZ,4 Cyl,"Used 2016 Chevrolet Cruze LTZ with FWD, Remote Start, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM",Sedan,Seattle
"$23,999 ","Mileage: 49,197 miles",Red,2011 Chevrolet Silverado 1500 LT,8 Cyl,"Used 2011 Chevrolet Silverado 1500 LT with 4WD, Remote Start, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM, Intermittent Wipers",Pickup,Seattle
"$13,487 ","Mileage: 98,158 miles",White,2011 Volvo XC60,6 Cyl,"Used 2011 Volvo XC60 with AWD, Fog Lights, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Power Steering, Power Windows, AM/FM, 4-Wheel Disc Brakes",SUV,Seattle
"$9,999 ","Mileage: 101,373 miles",Black,2006 Ford Mustang GT,8 Cyl,"Used 2006 Ford Mustang GT with RWD, Leather Seats, Alloy Wheels, Cruise Control, CD (Single Disc), Air Conditioning, Power Steering, Power Windows, AM/FM, Power Locks, Power Mirrors",Convertible,Seattle
"$12,989 ","Mileage: 31,400 miles",Silver,2016 Chevrolet Impala LT,6 Cyl,"Used 2016 Chevrolet Impala LT with FWD, Remote Start, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Cloth Seats, Power Steering",Sedan,Seattle
"$39,888 ","Mileage: 26,647 miles",Silver,2015 Mercedes-Benz M-Class ML 350,6 Cyl,"Used 2015 Mercedes-Benz M-Class ML 350 with AWD, Navigation System, Cruise Control, CD (Single Disc), MP3, Satellite Radio, Power Steering, Power Mirrors",SUV,Seattle
"$26,991 ","Mileage: 303,385 miles",White,2016 Mercedes-Benz CLA 250,4 Cyl,"Used 2016 Mercedes-Benz CLA 250 with FWD, Front Airbags (Driver)",Sedan,Seattle
"$9,999 ","Mileage: 164,515 miles",Blue,2007 Dodge Ram 1500,8 Cyl,"Used 2007 Dodge Ram 1500 with RWD, Alloy Wheels, Quad Cab, Cruise Control, CD (Single Disc), Towing Package, Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering, Power Windows",Pickup,Seattle
"$17,895 ","Mileage: 62,428 miles",Black,2014 Honda CR-V EX,4 Cyl,"Used 2014 Honda CR-V EX with AWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Cloth Seats, Power Steering",SUV,Seattle
"$19,488 ","Mileage: 51,734 miles",Gray,2012 Lexus IS 250,6 Cyl,"Used 2012 Lexus IS 250 with AWD, Leather Seats, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, Air Conditioning, MP3, Satellite Radio, Power Steering",Sedan,Seattle
"$13,481 ","Mileage: 159,158 miles",Yellow,2008 Dodge Ram 1500 Laramie,8 Cyl,"Used 2008 Dodge Ram 1500 Laramie with 4WD, Fog Lights, Alloy Wheels, Keyless Entry, Quad Cab, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning, Satellite Radio",Pickup,Seattle
"$27,991 ","Mileage: 75,073 miles",Silver,2011 GMC Yukon XL 1500,8 Cyl,"Used 2011 GMC Yukon XL 1500 with AWD, Remote Start, Leather Seats, Fog Lights, Trailer Hitch, Third Row Seating, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc)",SUV,Seattle
