price,model,specs,color,bodytype,mileage,engine,city
"$20,992 ",2014 Honda CR-V EXL,"Used 2014 Honda CR-V EXL with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning",White,SUV,"Mileage: 27,662 miles",4 Cyl,SanDiego
"$10,999 ",2014 Chevrolet Cruze LS,"Used 2014 Chevrolet Cruze LS with FWD, Keyless Entry, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Power Steering, AM/FM, Aux Audio Adapter, Trip Computer",Red,Sedan,"Mileage: 24,766 miles",4 Cyl,SanDiego
"$13,994 ",2014 Toyota Corolla S,"Used 2014 Toyota Corolla S with FWD, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM, Trip Computer, Rear Window Defroster",White,Sedan,"Mileage: 43,807 miles",4 Cyl,SanDiego
"$33,994 ",2016 GMC Acadia Denali,"Used 2016 GMC Acadia Denali with FWD, Remote Start, Fog Lights, Power Sun/Moonroof, Trailer Hitch, Alloy Wheels, Third Row Seating, Navigation System, Keyless Entry, Cruise Control, Heated Seats",White,SUV,"Mileage: 22,215 miles",6 Cyl,SanDiego
"$15,000 ",2014 Toyota Camry LE,"Used 2014 Toyota Camry LE with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM",Silver,Sedan,"Mileage: 34,440 miles",4 Cyl,SanDiego
"$39,992 ",2015 GMC Sierra 1500 SLT,"Used 2015 GMC Sierra 1500 SLT with 4WD, Remote Start, Fog Lights, Trailer Hitch, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera",Black,Pickup,"Mileage: 19,039 miles",8 Cyl,SanDiego
"$18,494 ",2015 Toyota Prius Three,"Used 2015 Toyota Prius Three with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats",White,Hatchback,"Mileage: 21,029 miles",4 Cyl,SanDiego
"$14,000 ",2014 Toyota Camry LE,"Used 2014 Toyota Camry LE with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM",Silver,Sedan,"Mileage: 47,022 miles",4 Cyl,SanDiego
"$25,991 ",2014 Toyota Sienna XLE,"Used 2014 Toyota Sienna XLE with FWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats",Silver,Minivan,"Mileage: 32,083 miles",6 Cyl,SanDiego
"$22,999 ",2014 BMW 5 Series 528i,"Used 2014 BMW 5 Series 528i with RWD, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio",Silver,Sedan,"Mileage: 43,767 miles",4 Cyl,SanDiego
"$17,999 ",2013 Jeep Grand Cherokee Laredo,"Used 2013 Jeep Grand Cherokee Laredo with RWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering, Power Windows",Blue,SUV,"Mileage: 52,662 miles",6 Cyl,SanDiego
"$22,499 ",2014 Mercedes-Benz CLA 250,"Used 2014 Mercedes-Benz CLA 250 with FWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering",White,Sedan,"Mileage: 45,392 miles",4 Cyl,SanDiego
"$8,988 ",2013 Toyota Yaris L,"Used 2013 Toyota Yaris L with FWD, CD (Single Disc), Air Conditioning, MP3, Cloth Seats, Power Steering, AM/FM, Intermittent Wipers, Power Locks, Rear Window Defroster, Handsfree/Bluetooth Integration",White,Hatchback,"Mileage: 44,739 miles",4 Cyl,SanDiego
"$5,990 ",2014 Smart Fortwo Electric Drive,"Used 2014 Smart Fortwo Electric Drive with RWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Steering, AM/FM",White,Coupe,"Mileage: 19,443 miles",Electric,SanDiego
"$15,495 ",2011 Ford Expedition XL,"Used 2011 Ford Expedition XL with RWD, Fog Lights, Trailer Hitch, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3",Gray,SUV,"Mileage: 58,034 miles",8 Cyl,SanDiego
"$15,277 ",2013 Honda CR-V EX,"Used 2013 Honda CR-V EX with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats",Black,SUV,"Mileage: 57,533 miles",4 Cyl,SanDiego
"$8,990 ",2010 Honda Accord LX,"Used 2010 Honda Accord LX with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM, 4-Wheel Disc Brakes",Silver,Sedan,"Mileage: 102,279 miles",4 Cyl,SanDiego
"$13,587 ",2014 Toyota Prius Two,"Used 2014 Toyota Prius Two with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows",Green,Hatchback,"Mileage: 49,296 miles",4 Cyl,SanDiego
"$23,158 ",2014 Audi A4 2.0T,"Used 2014 Audi A4 2.0T with FWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering",Gray,Sedan,"Mileage: 24,697 miles",4 Cyl,SanDiego
"$17,977 ",2014 Nissan Maxima SV,"Used 2014 Nissan Maxima SV with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio",White,Sedan,"Mileage: 40,940 miles",6 Cyl,SanDiego
"$10,999 ",2006 Toyota 4Runner,"Used 2006 Toyota 4Runner with RWD, Fog Lights, Trailer Hitch, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, Power Windows",White,SUV,"Mileage: 128,030 miles",8 Cyl,SanDiego
"$16,688 ",2014 Toyota Prius Three,"Used 2014 Toyota Prius Three with FWD, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering",Blue,Hatchback,"Mileage: 30,107 miles",4 Cyl,SanDiego
"$19,865 ",2011 Ford F-150 XLT,"Used 2011 Ford F-150 XLT with RWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Towing Package, Split/Folding Seats, Air Conditioning, MP3, Cloth Seats",Gold,Pickup,"Mileage: 69,305 miles",8 Cyl,SanDiego
"$7,998 ",2006 Mercedes-Benz M-Class ML 500,"Used 2006 Mercedes-Benz M-Class ML 500 with 4WD, Leather Seats, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, Power Steering, Power Windows",Silver,SUV,"Mileage: 141,074 miles",8 Cyl,SanDiego
"$6,998 ",2012 Kia Forte EX,"Used 2012 Kia Forte EX with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering, Power Windows",Unspecified,Sedan,"Mileage: 103,491 miles",4 Cyl,SanDiego
"$13,993 ",2014 Volkswagen Passat SE,"Used 2014 Volkswagen Passat SE with FWD, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3",White,Sedan,"Mileage: 32,361 miles",4 Cyl,SanDiego
"$12,995 ",2014 Honda Civic LX,"Used 2014 Honda Civic LX with FWD, Keyless Entry, Rear-View Camera, Power Steering, Power Windows, Power Locks, Handsfree/Bluetooth Integration, Power Mirrors",Gray,Sedan,"Mileage: 34,167 miles",4 Cyl,SanDiego
"$39,888 ",2015 Mercedes-Benz SLK 250,"Used 2015 Mercedes-Benz SLK 250 with RWD, Fog Lights, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering",White,Convertible,"Mileage: 10,014 miles",4 Cyl,SanDiego
"$16,995 ",2015 Nissan NV200 SV,"Used 2015 Nissan NV200 SV with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, Cloth Seats, Power Steering, AM/FM, Aux Audio Adapter, Trip Computer, Intermittent Wipers",White,Van,"Mileage: 8,373 miles",4 Cyl,SanDiego
"$19,995 ",2015 Acura TLX,"Used 2015 Acura TLX with FWD, Leather Seats, Power Sun/Moonroof, Rear-View Camera, Air Conditioning, Power Windows, Power Locks, Handsfree/Bluetooth Integration, Power Mirrors",White,Sedan,"Mileage: 44,564 miles",4 Cyl,SanDiego
"$17,795 ",2014 Honda Accord EXL,"Used 2014 Honda Accord EXL with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3",Blue,Coupe,"Mileage: 38,857 miles",4 Cyl,SanDiego
"$17,444 ",2014 Mini Cooper Countryman S,"Used 2014 Mini Cooper Countryman S with FWD, Leather Seats, Fog Lights, Alloy Wheels, CD (Single Disc), MP3, Satellite Radio, Trip Computer, Handsfree/Bluetooth Integration, Power Mirrors",White,SUV,"Mileage: 38,000 miles",4 Cyl,SanDiego
"$19,950 ",2014 Chevrolet Camaro LT,"Used 2014 Chevrolet Camaro LT with RWD, Fog Lights, Navigation System, Keyless Entry, Cruise Control, Air Conditioning, Power Steering, AM/FM, Aux Audio Adapter, 4-Wheel Disc Brakes, Power Seat (Driver)",Red,Coupe,"Mileage: 10,096 miles",6 Cyl,SanDiego
"$21,493 ",2014 Jeep Grand Cherokee Laredo,"Used 2014 Jeep Grand Cherokee Laredo with RWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows",Black,SUV,"Mileage: 27,858 miles",6 Cyl,SanDiego
"$13,500 ",2014 Volkswagen Beetle,"Used 2014 Volkswagen Beetle with FWD, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering, Power Windows",Black,Hatchback,"Mileage: 37,647 miles",5 Cyl,SanDiego
"$9,995 ",2013 Hyundai Sonata GLS,"Used 2013 Hyundai Sonata GLS with FWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats",Red,Sedan,"Mileage: 57,927 miles",4 Cyl,SanDiego
"$9,995 ",2004 Lexus LS 430,"Used 2004 Lexus LS 430 with RWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera, Air Conditioning",Black,Sedan,"Mileage: 105,358 miles",8 Cyl,SanDiego
"$23,995 ",2014 Infiniti QX60,"Used 2014 Infiniti QX60 with FWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Third Row Seating, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc)",White,SUV,"Mileage: 65,601 miles",6 Cyl,SanDiego
"$17,988 ",2013 Infiniti G37 Journey,"Used 2013 Infiniti G37 Journey with RWD, Leather Seats, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, Air Conditioning, Power Windows, AM/FM, Trip Computer",Silver,Sedan,"Mileage: 42,030 miles",6 Cyl,SanDiego
"$6,995 ",2010 Volkswagen New Beetle,"Used 2010 Volkswagen New Beetle with FWD, Power Sun/Moonroof, Keyless Entry, Power Windows, Power Locks, Handsfree/Bluetooth Integration, Power Mirrors",Beige,Hatchback,"Mileage: 73,832 miles",5 Cyl,SanDiego
"$12,799 ",2014 Mini Cooper Paceman,"Used 2014 Mini Cooper Paceman with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, Power Windows, AM/FM",White,Hatchback,"Mileage: 43,623 miles",4 Cyl,SanDiego
"$15,275 ",2014 Honda Accord LX,"Used 2014 Honda Accord LX with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows",Silver,Sedan,"Mileage: 37,199 miles",4 Cyl,SanDiego
"$16,497 ",2015 Ford Fusion SE,"Used 2015 Ford Fusion SE with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats",White,Sedan,"Mileage: 40,670 miles",4 Cyl,SanDiego
"$26,500 ",2013 Toyota Tacoma PreRunner,"Used 2013 Toyota Tacoma PreRunner with RWD, Double Cab, CD (Single Disc), Towing Package, Split/Folding Seats, Air Conditioning, Satellite Radio, Power Windows, Aux Audio Adapter, Power Locks, Handsfree/Bluetooth Integration",White,Pickup,"Mileage: 28,440 miles",6 Cyl,SanDiego
"$63,988 ",2014 Mercedes-Benz S-Class S 550,"Used 2014 Mercedes-Benz S-Class S 550 with RWD, Leather Seats, Fog Lights, Navigation System, Keyless Entry, Cruise Control, Heated Seats, DVD, Air Conditioning, Satellite Radio, Power Steering",Silver,Sedan,"Mileage: 22,741 miles",8 Cyl,SanDiego
"$12,999 ",2011 Audi A4 2.0T,"Used 2011 Audi A4 2.0T with FWD, Leather Seats, Keyless Entry, Heated Seats, Air Conditioning, MP3, Satellite Radio, Power Windows, Aux Audio Adapter, Power Seat (Driver), Power Locks",Black,Sedan,"Mileage: 67,000 miles",4 Cyl,SanDiego
"$19,277 ",2014 Toyota RAV4 XLE,"Used 2014 Toyota RAV4 XLE with FWD, Alloy Wheels, Navigation System, Rear-View Camera, Handsfree/Bluetooth Integration",Gray,SUV,"Mileage: 15,231 miles",4 Cyl,SanDiego
"$30,995 ",2014 Audi A5 Premium Plus,"Used 2014 Audi A5 Premium Plus with AWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Air Conditioning, Power Steering, Trip Computer, Power Seat (Driver), Power Locks, Handsfree/Bluetooth Integration, Power Mirrors",White,Coupe,"Mileage: 10,011 miles",4 Cyl,SanDiego
"$31,995 ",2014 Infiniti QX60,"Used 2014 Infiniti QX60 with AWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Third Row Seating, Heated Seats, Air Conditioning, Trip Computer, Power Seat (Driver), Power Locks, Handsfree/Bluetooth Integration",Unspecified,SUV,"Mileage: 27,094 miles",6 Cyl,SanDiego
"$13,000 ",2013 Hyundai Elantra Limited Edition,"Used 2013 Hyundai Elantra Limited Edition with FWD, Leather Seats, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, MP3, Satellite Radio",Blue,Sedan,"Mileage: 37,550 miles",4 Cyl,SanDiego
"$15,799 ",2014 Toyota Prius Two,"Used 2014 Toyota Prius Two with FWD, Alloy Wheels, Keyless Entry, CD (Single Disc), Air Conditioning, MP3, Power Windows, Aux Audio Adapter, Rear Window Defroster",Gray,Hatchback,"Mileage: 26,415 miles",4 Cyl,SanDiego
"$14,777 ",2014 Ford Mustang,"Used 2014 Ford Mustang with RWD, Leather Seats, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats",White,Coupe,"Mileage: 71,341 miles",6 Cyl,SanDiego
"$16,990 ",2014 Kia Cadenza Premium,"Used 2014 Kia Cadenza Premium with FWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera",Black,Sedan,"Mileage: 45,070 miles",6 Cyl,SanDiego
"$48,995 ",2014 Porsche Panamera,"Used 2014 Porsche Panamera with Unspecified, Leather Seats, Power Sun/Moonroof, Alloy Wheels, Navigation System, Cruise Control, Heated Seats, Split/Folding Seats, Air Conditioning, Power Steering, Power Windows",Red,Sedan,"Mileage: 29,415 miles",6 Cyl,SanDiego
"$17,995 ",2012 Acura TL Technology,"Used 2012 Acura TL Technology with FWD, Leather Seats, Power Sun/Moonroof, Navigation System, Heated Seats, Rear-View Camera, Air Conditioning, Satellite Radio, Intermittent Wipers, Power Mirrors",Black,Sedan,"Mileage: 45,236 miles",6 Cyl,SanDiego
"$16,500 ",2013 Hyundai Azera,"Used 2013 Hyundai Azera with FWD, Leather Seats, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning",Silver,Sedan,"Mileage: 31,920 miles",6 Cyl,SanDiego
"$31,995 ",2013 Land Rover Range Rover Sport HSE,"Used 2013 Land Rover Range Rover Sport HSE with 4WD, Leather Seats, Power Sun/Moonroof, Alloy Wheels, Navigation System, Cruise Control, Heated Seats, Rear-View Camera, Split/Folding Seats, Air Conditioning, Satellite Radio",Gray,SUV,"Mileage: 67,043 miles",8 Cyl,SanDiego
"$12,590 ",2014 Nissan Altima SV,"Used 2014 Nissan Altima SV with FWD, Remote Start, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Power Steering",White,Sedan,"Mileage: 38,697 miles",4 Cyl,SanDiego
"$12,500 ",2016 Kia Forte LX,"Used 2016 Kia Forte LX with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering, Power Windows, AM/FM",Gray,Sedan,"Mileage: 16,450 miles",4 Cyl,SanDiego
"$16,995 ",2012 BMW 5 Series 528i,"Used 2012 BMW 5 Series 528i with RWD, Navigation System, Rear-View Camera, Power Windows, Aux Audio Adapter, Power Locks, Handsfree/Bluetooth Integration, Power Mirrors",Blue,Sedan,"Mileage: 87,523 miles",4 Cyl,SanDiego
"$20,295 ",2016 Kia Sorento LX,"Used 2016 Kia Sorento LX with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering",White,SUV,"Mileage: 17,639 miles",4 Cyl,SanDiego
"$14,997 ",2012 Toyota Highlander Base,"Used 2012 Toyota Highlander Base with FWD, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, CD (Single Disc), Towing Package, Split/Folding Seats, Air Conditioning, MP3, Power Steering",Silver,SUV,"Mileage: 98,151 miles",6 Cyl,SanDiego
"$37,700 ",2017 Chrysler Pacifica Limited,"Used 2017 Chrysler Pacifica Limited with FWD, Remote Start, Leather Seats, Fog Lights, Alloy Wheels, Third Row Seating, Navigation System, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning",Silver,Minivan,"Mileage: 3,698 miles",6 Cyl,SanDiego
"$25,990 ",2014 Ram 1500 ST,"Used 2014 Ram 1500 ST with 4WD, Fog Lights, Trailer Hitch, Alloy Wheels, Keyless Entry, Quad Cab, Cruise Control, Rear-View Camera, Split/Folding Seats, Air Conditioning, Satellite Radio",Black,Pickup,"Mileage: 52,382 miles",8 Cyl,SanDiego
"$10,950 ",2013 Scion xD,"Used 2013 Scion xD with FWD, Cruise Control, Split/Folding Seats, Air Conditioning, Power Steering, Aux Audio Adapter, Intermittent Wipers, Power Locks",White,Hatchback,"Mileage: 33,774 miles",4 Cyl,SanDiego
"$20,875 ",2014 Honda CR-V EXL,"Used 2014 Honda CR-V EXL with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning",Gray,SUV,"Mileage: 30,492 miles",4 Cyl,SanDiego
"$15,495 ",2015 Kia Optima,"Used 2015 Kia Optima with FWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering",Gray,Sedan,"Mileage: 27,604 miles",4 Cyl,SanDiego
"$29,985 ",2015 Infiniti QX60,"Used 2015 Infiniti QX60 with FWD, Power Sun/Moonroof, Alloy Wheels, Third Row Seating, Keyless Entry, Heated Seats, Rear-View Camera, Split/Folding Seats, Air Conditioning, Satellite Radio, Power Steering",White,SUV,"Mileage: 38,041 miles",6 Cyl,SanDiego
"$23,999 ",2014 BMW 3 Series 328i xDrive,"Used 2014 BMW 3 Series 328i xDrive with AWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats",Gray,Hatchback,"Mileage: 39,017 miles",4 Cyl,SanDiego
"$12,800 ",2014 Kia Optima LX,"Used 2014 Kia Optima LX with FWD, Fog Lights, Alloy Wheels, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Power Steering, AM/FM",Silver,Sedan,"Mileage: 34,797 miles",4 Cyl,SanDiego
"$35,795 ",2015 BMW X5 xDrive35i,"Used 2015 BMW X5 xDrive35i with AWD, Navigation System, Heated Seats, Air Conditioning, Power Mirrors",White,SUV,"Mileage: 43,233 miles",6 Cyl,SanDiego
"$26,499 ",2014 BMW 5 Series 528i,"Used 2014 BMW 5 Series 528i with RWD, Fog Lights, Power Sun/Moonroof, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering",Silver,Sedan,"Mileage: 30,257 miles",4 Cyl,SanDiego
"$27,991 ",2014 Audi Allroad,"Used 2014 Audi Allroad with AWD, Remote Start, Leather Seats, Fog Lights, Power Sun/Moonroof, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera",Black,Wagon,"Mileage: 44,594 miles",4 Cyl,SanDiego
"$12,500 ",2014 Nissan Sentra SR,"Used 2014 Nissan Sentra SR with FWD, Alloy Wheels, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM, Aux Audio Adapter, Trip Computer",Blue,Sedan,"Mileage: 34,053 miles",4 Cyl,SanDiego
